Date,EWA,EWC
2018-01-31,17.15022087097168,25.172449111938477
2018-02-01,17.229585647583008,25.08820343017578
2018-02-02,16.9698429107666,24.39739418029785
2018-02-05,16.399850845336914,23.715009689331055
2018-02-06,16.55858612060547,23.816102981567383
2018-02-07,16.212261199951172,23.639188766479492
2018-02-08,15.757713317871094,23.100019454956055
2018-02-09,15.959733009338379,23.142139434814453
2018-02-12,16.212261199951172,23.428573608398438
2018-02-13,16.30605697631836,23.445423126220703
2018-02-14,16.594661712646484,23.77397918701172
2018-02-15,16.717317581176758,23.925617218017578
2018-02-16,16.580228805541992,23.816102981567383
2018-02-20,16.53693962097168,23.68973731994629
2018-02-21,16.49365234375,23.723432540893555
2018-02-22,16.62352180480957,23.67288589477539
2018-02-23,16.753389358520508,23.976165771484375
2018-02-26,16.93376350402832,24.09410858154297
2018-02-27,16.666812896728516,23.866647720336914
2018-02-28,16.464792251586914,23.411724090576172
2018-03-01,16.356563568115234,23.260082244873047
2018-03-02,16.407068252563477,23.15056610107422
2018-03-05,16.479217529296875,23.21796417236328
2018-03-06,16.60909080505371,23.369600296020508
2018-03-07,16.500865936279297,23.276927947998047
2018-03-08,16.52250862121582,23.369600296020508
2018-03-09,16.818328857421875,23.605487823486328
2018-03-12,16.811115264892578,23.588638305664062
2018-03-13,16.594661712646484,23.39487648010254
2018-03-14,16.666812896728516,23.4706974029541
2018-03-15,16.486433029174805,23.344327926635742
2018-03-16,16.428712844848633,23.310632705688477
2018-03-19,16.298837661743164,23.167407989501953
2018-03-20,16.241121292114258,23.25166130065918
2018-03-21,16.407068252563477,23.605487823486328
2018-03-22,15.988593101501465,23.133712768554688
2018-03-23,15.779356002807617,22.9062557220459
2018-03-26,16.060747146606445,23.06631851196289
2018-03-27,15.750495910644531,22.897829055786133
2018-03-28,15.757713317871094,22.813583374023438
2018-03-29,15.88758373260498,23.21796417236328
2018-04-02,15.613410949707031,22.889404296875
2018-04-03,15.793783187866211,23.032623291015625
2018-04-04,15.902012825012207,23.108442306518555
2018-04-05,15.9164400100708,23.420148849487305
2018-04-06,15.736064910888672,23.167407989501953
2018-04-09,15.9164400100708,23.327482223510742
2018-04-10,16.205045700073242,23.56336784362793
2018-04-11,16.096818923950195,23.59705924987793
2018-04-12,16.147323608398438,23.59705924987793
2018-04-13,16.147323608398438,23.546520233154297
2018-04-16,16.219478607177734,23.647613525390625
2018-04-17,16.241121292114258,23.79082679748535
2018-04-18,16.334917068481445,23.908769607543945
2018-04-19,16.161754608154297,23.723432540893555
2018-04-20,15.995808601379395,23.62234115600586
2018-04-23,16.003021240234375,23.5380916595459
2018-04-24,16.003021240234375,23.487545013427734
2018-04-25,15.974164009094238,23.504392623901367
2018-04-26,16.053529739379883,23.664461135864258
2018-04-27,16.147323608398438,23.76555633544922
2018-04-30,16.01024055480957,23.69816017150879
2018-05-01,16.089603424072266,23.69816017150879
2018-05-02,16.226688385009766,23.664461135864258
